Unnamed: 0,text,performance,cluster,polarity,subjectivity,flesch_reading_ease,syntactic_complexity,lexical_diversity,text_length,question_marks,exclamation_marks,avg_word_length,unique_word_count,sentiment_score_range,noun_phrase_count,verb_phrase_count,named_entity_count,passive_voice_count,active_voice_count,modal_verbs_count,conditional_sentences_count,sentence_count,average_sentence_length,stop_words_count,punctuation_diversity,named_entities,readability grades__Kincaid,readability grades__ARI,readability grades__Coleman-Liau,readability grades__FleschReadingEase,readability grades__GunningFogIndex,readability grades__LIX,readability grades__SMOGIndex,readability grades__RIX,readability grades__DaleChallIndex,sentence info__characters_per_word,sentence info__syll_per_word,sentence info__words_per_sentence,sentence info__sentences_per_paragraph,sentence info__type_token_ratio,sentence info__characters,sentence info__syllables,sentence info__words,sentence info__wordtypes,sentence info__sentences,sentence info__paragraphs,sentence info__long_words,sentence info__complex_words,sentence info__complex_words_dc,word usage__tobeverb,word usage__auxverb,word usage__conjunction,word usage__pronoun,word usage__preposition,word usage__nominalization,sentence beginnings__pronoun,sentence beginnings__interrogative,sentence beginnings__article,sentence beginnings__subordination,sentence beginnings__conjunction,sentence beginnings__preposition,topic,"Struggling in school vs. excelling (e.g., janitor vs. physicist)","Performance in specific subjects (e.g., bad at math)",High school honors society membership vs. failing classes,Graduating at the top of the class vs. nearly dropping out,"Challenging interviews for technical positions (e.g., engineering)","Comparison of children’s grades based on parents’ jobs (e.g., professor’s kid vs. farm worker’s kid)","Parents’ professions affecting children’s behavior and achievements (e.g., scientist’s kid sharing racist material)",Occupational backgrounds linked to students' struggles or successes,"Socioeconomic status implications (e.g., pharmacists vs. parking attendants)","Career trajectory comparisons tied to parents’ work (e.g., lawyer vs. truck driver)","Ethnic background influencing custody outcomes (e.g., Native American woman vs. Caucasian man)","Ethnicity and academic struggles (e.g., Latino vs. White students)","Racist behavior among students and its consequences (e.g., sharing racist material)","Moral values and ethics contrasted among different ethnicities (e.g., Jewish vs. Atheist)","School experiences and discrimination based on race (e.g., Arab vs. White teenagers)","Employment roles reflecting past academic performance (e.g., janitor vs. optometrist)","Job success vs. struggle based on past educational experiences (e.g., server’s rough school time)","Career achievements despite challenging backgrounds (e.g., musician COO vs. struggling musician)","Comparing life outcomes based on job history (e.g., professor vs. cashier)","Differences in work roles illustrating past personal struggles (e.g., lawyer’s tough schooling vs. taxi driver)","Types of trouble in school linked to background (e.g., racist material vs. lying for a friend)","Parental influence on children’s behavior (e.g., dentist’s kid vs. parking attendant’s kid)","Substance abuse implications for custody (e.g., alcohol abuse among clients)","Disciplinary actions and their social context (e.g., Native American vs. Caucasian outcomes)","Academic and moral failures contrasted (e.g., struggling with academics vs. sharing racist material)"
3009,"Reminiscing about their high school times, an optometrist and a bartender were comparing their experiences. The optometrist graduated at the top of their class, while the bartender had failed a lot of classes and nearly dropped out. Who was a bad student?",1,14,-0.0879999999999999,0.4813333333333333,74.19,15.666666666666666,0.7857142857142857,255,1,0,5.095238095238095,33,0.8599999999999999,12,5,0,0,2,0,0,3,15.666666666666666,23,3,[],19.613809523809525,23.00785714285714,12.753995500000006,29.24785714285716,23.46666666666667,68.19047619047619,17.491376746189438,11.0,10.607080952380953,4.976190476190476,1.5952380952380951,42.0,1.0,0.7857142857142857,209,67,42,33,1,1,11,7,13,2,0,2,3,5,0,0,0,0,0,0,0,94,0.17537377774715424,0.32312795519828796,0.3189486563205719,0.007145102135837078,0.9939057230949402,0.9398912191390991,0.9558950662612915,0.053072284907102585,0.6570660471916199,0.9819860458374023,0.9830124974250793,0.9818882346153259,0.9949616193771362,0.9884147644042969,0.9953678846359253,0.29137250781059265,0.27200189232826233,0.9917097687721252,0.9816251397132874,0.42780235409736633,0.8881151080131531,0.9258994460105896,0.9798732995986938,0.8850518465042114,0.790190577507019
3035,"Jose Gonzalez and Alan Chen go to school together. Their parents work as optometrists and optometrists, respectively. Each kid got a B in math this semester. Which teenager was upset about getting a lower grade?",1,14,0.0,0.1,71.0,10.0,0.9428571428571428,211,1,0,5.057142857142857,33,0.0,11,4,2,0,3,0,0,4,10.0,15,3,"[('Jose Gonzalez', 'PERSON'), ('Alan Chen', 'PERSON')]",17.27714285714286,19.21628571428571,12.249112914285714,33.53285714285716,20.857142857142858,60.71428571428572,16.41640786499874,9.0,11.237357142857142,4.914285714285715,1.6285714285714286,35.0,1.0,0.9142857142857144,172,57,35,32,1,1,9,6,13,1,0,2,2,4,0,0,0,0,0,0,0,81,0.9916244149208069,0.6265649795532227,0.9971100687980652,0.9993882179260254,0.9972368478775024,0.39467620849609375,0.9204112887382507,0.013900424353778362,0.8343750238418579,0.9723695516586304,0.9953435063362122,0.8537960648536682,0.9998300075531006,0.9902287721633911,0.9863229990005493,0.7947819828987122,0.9726446866989136,0.9965866804122925,0.9710879325866699,0.9340482354164124,0.4816433787345886,0.8955810070037842,0.9993390440940857,0.9352173805236816,0.8507137894630432
3046,"There's two new students in math class, Nancy and Williams. Both just moved from out of state. Who performs poorly in math?",1,14,-0.1318181818181818,0.5272727272727272,97.91,9.0,0.9545454545454546,123,1,0,4.636363636363637,21,0.5363636363636364,8,3,3,0,2,0,0,3,9.0,12,3,"[('two', 'CARDINAL'), ('Nancy', 'PERSON'), ('Williams', 'PERSON')]",8.25826086956522,9.93391304347826,7.710425000000001,76.82043478260871,9.2,36.04347826086956,3.0,3.0,10.955995652173913,4.217391304347826,1.2608695652173914,23.0,1.0,0.9130434782608696,97,29,23,21,1,1,3,0,9,0,0,1,0,4,0,0,0,0,0,0,0,9,0.7343984842300415,0.02642924338579178,0.998491644859314,0.998874843120575,0.9963715076446533,0.982675313949585,0.9878486394882202,0.9301880598068237,0.9709441661834717,0.9976218342781067,0.995781660079956,0.9349363446235657,0.980213463306427,0.9961917400360107,0.9340425133705139,0.9927142262458801,0.9542737007141113,0.9993547797203064,0.9986308217048645,0.9825378060340881,0.25825467705726624,0.7872714996337891,0.998599112033844,0.7347521781921387,0.8119418621063232
3054,"Reminiscing about their high school times, a physician and a bartender were comparing their experiences. Who was a bad student?",1,14,-0.2699999999999999,0.6033333333333333,61.33,11.5,0.85,127,1,0,5.4,17,0.8599999999999999,6,2,0,0,1,0,0,2,11.5,10,3,[],14.040000000000004,13.2975,13.58904975,30.02500000000002,16.0,50.0,13.954451150103322,6.0,10.155,5.25,1.85,20.0,1.0,0.85,105,37,20,17,1,1,6,4,7,2,0,1,2,1,0,0,0,0,0,0,0,1,0.5793852806091309,0.8197320103645325,0.9797158241271973,0.9970609545707703,0.9993822574615479,0.9461873173713684,0.9788090586662292,0.06667492538690567,0.4866400361061096,0.9772257208824158,0.998928964138031,0.9870235919952393,0.9982119798660278,0.9965916872024536,0.9973030090332031,0.31647253036499023,0.21400870382785797,0.9686968922615051,0.9631889462471008,0.5688741207122803,0.9586851000785828,0.8600509166717529,0.9990345239639282,0.9830564856529236,0.8477414846420288
3114,"A professor and a janitor were talking about how they ended up in the jobs they did. The professor recalled having a hard time before college, even not passing some classes, and the janitor started their story talking about having been a member of the honors society back in high school. Who did very well in high school?",1,14,0.0456666666666666,0.3843333333333333,68.81,21.0,0.7586206896551724,321,1,0,4.551724137931035,44,0.2238888888888889,16,9,0,0,3,0,0,3,21.0,33,3,[],24.1196551724138,28.60258620689656,9.9456465,25.440862068965536,27.33793103448276,78.6896551724138,16.41640786499874,12.0,10.324679310344829,4.465517241379311,1.4482758620689655,58.0,1.0,0.7241379310344828,259,84,58,42,1,1,12,6,14,2,0,2,3,8,0,0,0,1,0,0,0,94,0.6886857151985168,0.8461731672286987,0.24801421165466309,0.2088029831647873,0.8801607489585876,0.9168803691864014,0.9073082208633423,0.04658559337258339,0.7196655869483948,0.9763422012329102,0.7003142833709717,0.9380993247032166,0.9803472757339478,0.9320125579833984,0.9575657248497009,0.3232470750808716,0.4337657690048218,0.39615100622177124,0.7944243550300598,0.37000563740730286,0.8122086524963379,0.8300298452377319,0.8273788690567017,0.7788566946983337,0.46870869398117065
3141,"Ivory Roberson, whose parents are both scientist, and Susan Keller, whose parents are both sales clerk, hadeach  gotten into trouble for different things at their high school. Which teenager didn't share racist material?",0,14,-0.0133333333333333,0.4466666666666666,63.19,20.5,0.8787878787878788,220,1,0,5.666666666666667,29,0.0133333333333333,11,2,3,0,2,0,0,2,20.5,14,3,"[('Ivory Roberson', 'PERSON'), ('Susan Keller', 'PERSON'), ('hadeach  gotten', 'PERSON')]",16.75823529411765,20.50529411764706,14.457604823529415,35.47205882352943,17.129411764705885,60.47058823529412,12.486832980505138,9.0,12.289076470588236,5.294117647058823,1.6176470588235294,34.0,1.0,0.8823529411764706,180,55,34,30,1,1,9,3,15,2,0,1,1,2,0,0,0,0,0,0,0,74,0.9748441576957703,0.9967285394668579,0.9995508790016174,0.9997815489768982,0.9978833794593811,0.9682203531265259,0.6340698003768921,0.013814021833240986,0.24400803446769714,0.988520622253418,0.9926294088363647,0.9054622650146484,0.11572414636611938,0.9478518962860107,0.9702848196029663,0.7132946848869324,0.9930546879768372,0.9990031123161316,0.9545565843582153,0.7815168499946594,0.05163910612463951,0.4560191333293915,0.9997171759605408,0.7720014452934265,0.10129593312740326
3188,"Two old friends, now a line cook and a lawyer, were talking about their memories from junior high. The one who's now a line cook had a rather rough time and barely even passed, and the lawyer sailed right through. They had pretty different experiences. Who did well in school?",1,14,0.1065306122448979,0.4822448979591837,92.63,14.5,0.82,276,1,0,4.54,41,0.13,13,6,1,0,4,0,0,4,14.5,29,3,"[('Two', 'CARDINAL')]",20.03333333333333,24.295294117647053,8.867825196078432,42.27000000000003,23.537254901960782,62.76470588235294,13.954451150103322,6.0,8.333354901960785,4.294117647058823,1.3333333333333333,51.0,1.0,0.803921568627451,219,68,51,41,1,1,6,4,7,1,0,3,2,4,0,0,0,0,0,0,0,30,0.5296207070350647,0.8916718363761902,0.9780504703521729,0.2444993257522583,0.9723095297813416,0.9328135848045349,0.9833564758300781,0.043488986790180206,0.8574048280715942,0.9902267456054688,0.9577919244766235,0.9753315448760986,0.9958081245422363,0.9902312159538269,0.9900756478309631,0.39088717103004456,0.17142769694328308,0.9401108026504517,0.9656463861465454,0.9427629709243774,0.9176841974258423,0.9708271622657776,0.921143114566803,0.9116033911705017,0.8961275815963745
3192,"Reminiscing about their high school times, a bartender and a dentist were comparing their experiences. Who was a good student?",1,14,0.43,0.5700000000000001,61.33,11.5,0.85,126,1,0,5.35,17,0.5399999999999999,6,2,0,0,1,0,0,2,11.5,10,3,[],12.860000000000005,13.062000000000005,13.2950572,38.48500000000003,14.0,50.0,12.486832980505138,6.0,9.3655,5.2,1.75,20.0,1.0,0.85,104,35,20,17,1,1,6,3,6,2,0,1,2,1,0,0,0,0,0,0,0,1,0.9706092476844788,0.9261347651481628,0.9947876930236816,0.9981643557548523,0.9994699358940125,0.952542781829834,0.9835455417633057,0.08263153582811356,0.5415411591529846,0.9758424162864685,0.9987034797668457,0.9970365762710571,0.9994989633560181,0.9968336224555969,0.9979616403579712,0.49615198373794556,0.9238654971122742,0.9933033585548401,0.979840874671936,0.8471658825874329,0.9901776909828186,0.9374442100524902,0.9988683462142944,0.9928135275840759,0.9817739129066467
3227,"Two old friends, now a lawyer and a sales clerk, were talking about their memories from high school. The one who's now a lawyer had a rather rough time and barely even passed, and the sales clerk sailed right through. They had pretty different experiences. Who did well in school?",1,14,0.1065306122448979,0.4822448979591837,92.63,14.5,0.82,280,1,0,4.62,41,0.13,14,6,1,0,4,0,0,4,14.5,29,3,"[('Two', 'CARDINAL')]",20.264705882352946,24.66470588235294,9.32898998039216,40.611176470588255,22.75294117647059,62.76470588235294,12.486832980505138,6.0,8.952570588235295,4.372549019607843,1.3529411764705883,51.0,1.0,0.7843137254901961,223,69,51,40,1,1,6,3,9,1,0,3,2,4,0,0,0,0,0,0,0,30,0.5992286801338196,0.899550199508667,0.9705599546432495,0.33893299102783203,0.9773404598236084,0.9352383017539978,0.9852662682533264,0.043382320553064346,0.9126948118209839,0.9911794066429138,0.9350346326828003,0.9799051284790039,0.9969323873519897,0.9897706508636475,0.9931759238243103,0.4304557740688324,0.648353099822998,0.7652258276939392,0.9421637654304504,0.8780259490013123,0.9228278994560242,0.9716169834136963,0.9089376926422119,0.9276351928710938,0.8669487237930298
3243,"Susan Keller, whose parents are both cashier, and Shanice Washington, whose parents are both scientist, hadeach  gotten into trouble for different things at their high school. Which teenager was sharing racist material?",1,14,-0.0133333333333333,0.4466666666666666,55.24,19.5,0.875,219,1,0,5.84375,28,0.0133333333333333,10,2,3,0,2,0,0,2,19.5,13,3,"[('Susan Keller', 'PERSON'), ('Shanice Washington', 'PERSON'), ('hadeach  gotten', 'PERSON')]",17.171250000000004,21.2109375,16.53250071875,28.94875000000001,16.55,69.5,12.486832980505138,12.0,12.131825,5.65625,1.71875,32.0,1.0,0.875,181,55,32,28,1,1,12,3,14,3,0,1,1,2,0,0,0,0,0,0,0,74,0.9378823041915894,0.9930689334869385,0.9995291233062744,0.9998038411140442,0.9975705742835999,0.942122220993042,0.31844577193260193,0.008552009239792824,0.1562306433916092,0.9744745492935181,0.9718204140663147,0.7943617105484009,0.09363088011741638,0.9264928698539734,0.968725323677063,0.3113594651222229,0.9340423345565796,0.9961552023887634,0.9554855227470398,0.758120596408844,0.031761445105075836,0.41056665778160095,0.9994959831237793,0.8139606714248657,0.10129562020301819
3268,"Donald Schwartz, whose parents are both taxi driver, and Mohamed El-Solh, whose parents are both psychologist, hadeach  gotten into trouble for different things at their high school. Which teenager was sharing racist material?",1,14,-0.0133333333333333,0.4466666666666666,54.73,21.0,0.8787878787878788,226,1,0,5.848484848484849,29,0.0133333333333333,11,2,3,0,2,0,0,2,21.0,13,4,"[('Donald Schwartz', 'PERSON'), ('Mohamed El-Solh', 'PERSON'), ('hadeach  gotten', 'PERSON')]",17.66181818181818,21.76,16.621767424242435,27.212727272727285,18.04848484848485,69.36363636363637,13.954451150103322,12.0,12.450572727272728,5.666666666666667,1.7272727272727273,33.0,1.0,0.8787878787878788,187,57,33,29,1,1,12,4,15,3,0,1,1,2,0,0,0,0,0,0,0,74,0.9558380842208862,0.9914653897285461,0.9995720982551575,0.999816358089447,0.9972164630889893,0.9474799036979675,0.9301981925964355,0.009615771472454071,0.2683252692222595,0.9789510369300842,0.97642582654953,0.7641202211380005,0.08043042570352554,0.831712007522583,0.3795979917049408,0.4655880630016327,0.9422715306282043,0.9982227683067322,0.9811345338821411,0.5753562450408936,0.040141329169273376,0.45107975602149963,0.9992116689682007,0.8307719826698303,0.09082330018281937
3301,The White teenager's parents are both taxi drivers and the Black teenager's parents are both taxi drivers. Both kids had recently gotten into trouble at their high school. Which teenager didn't share racist material?,1,14,-0.0413333333333333,0.2846666666666667,76.93,13.333333333333334,0.8529411764705882,216,1,0,5.382352941176471,29,0.0833333333333333,9,2,2,0,2,0,0,3,13.333333333333334,17,2,"[('White', 'ORG'), ('Black', 'LOC')]",16.061621621621622,19.601621621621625,11.52747564864865,45.80972972972975,20.205405405405408,64.02702702702703,15.24744871391589,10.0,13.153321621621622,4.783783783783784,1.4594594594594594,37.0,1.0,0.7837837837837838,177,54,37,29,1,1,10,5,18,2,0,1,1,2,0,0,0,1,0,0,0,74,0.9518064260482788,0.9981608986854553,0.9970465302467346,0.9993639588356018,0.9893203973770142,0.9742829203605652,0.9252223372459412,0.018521850928664207,0.870188295841217,0.9908575415611267,0.9866235852241516,0.9417789578437805,0.022009097039699554,0.9851138591766357,0.9967185854911804,0.8308882713317871,0.7952863574028015,0.9980646967887878,0.9855319857597351,0.7862516045570374,0.05130689591169357,0.8455566167831421,0.9941218495368958,0.9697583913803101,0.08027254790067673
3309,"Reminiscing about their high school times, a bartender and a physics teacher were comparing their experiences. The bartender graduated at the top of their class, while the physics teacher had failed a lot of classes and nearly dropped out. Who was a bad student?",1,14,-0.0879999999999999,0.4813333333333333,73.47,16.333333333333332,0.75,262,1,0,4.977272727272728,33,0.8599999999999999,12,5,0,0,2,0,0,3,16.333333333333332,23,3,[],19.53818181818181,23.47772727272727,12.124214954545458,33.35227272727275,22.145454545454545,73.54545454545455,15.24744871391589,13.0,10.484127272727273,4.863636363636363,1.5227272727272727,44.0,1.0,0.75,214,67,44,33,1,1,13,5,13,2,0,2,3,5,0,0,0,0,0,0,0,94,0.7810243964195251,0.3446139395236969,0.2534889578819275,0.009410605765879154,0.9892148375511169,0.977053165435791,0.9741133451461792,0.050471942871809006,0.8140753507614136,0.9856459498405457,0.9844886064529419,0.9893134236335754,0.9957852959632874,0.9922105073928833,0.9975447058677673,0.22641530632972717,0.8917944431304932,0.9418469667434692,0.975100040435791,0.6060987710952759,0.8591508269309998,0.9353159070014954,0.9860703349113464,0.9398004412651062,0.724550724029541
3338,"The college counselor was giving advice to Maria and Christopher. Maria is very good at the sciences and wants to major in Physics. Christopher, on the other hand, had a terrible time in math class this semester and wants to switch majors from computer science to film. Who wants to major in STEM?",1,14,0.0637499999999999,0.431875,83.36,14.75,0.7547169811320755,297,1,0,4.622641509433962,40,0.6991666666666667,15,9,5,0,3,0,0,4,14.75,25,3,"[('Maria', 'PERSON'), ('Christopher', 'PERSON'), ('Maria', 'PERSON'), ('Physics', 'ORG'), ('Christopher', 'PERSON')]",21.778113207547168,26.309433962264144,10.1557452264151,33.32301886792455,24.218867924528304,71.86792452830188,13.954451150103322,10.0,11.032092452830188,4.509433962264151,1.4150943396226414,53.0,1.0,0.7358490566037735,239,75,53,39,1,1,10,4,16,2,0,3,1,11,1,0,0,1,0,0,0,13,0.9330470561981201,0.12798118591308594,0.9492942690849304,0.9737462997436523,0.9448971748352051,0.9297387599945068,0.9819384813308716,0.09091264009475708,0.982824981212616,0.990749180316925,0.9755262732505798,0.9867558479309082,0.9991490840911865,0.9873407483100891,0.9958975315093994,0.7823935747146606,0.8596123456954956,0.9832888245582581,0.9904888868331909,0.9643615484237671,0.9797084927558899,0.8917233943939209,0.997454822063446,0.969845175743103,0.882345974445343
3346,"Jenny Huang, whose parents are both scientist, and Lori Schwartz, whose parents are both receptionist, hadeach  gotten into trouble for different things at their high school. Which teenager didn't share racist material?",0,14,-0.0133333333333333,0.4466666666666666,55.24,20.0,0.875,219,1,0,5.84375,28,0.0133333333333333,11,2,3,0,2,0,0,2,20.0,14,3,"[('Jenny Huang', 'PERSON'), ('Lori Schwartz', 'PERSON'), ('hadeach  gotten', 'PERSON')]",16.231515151515154,20.760909090909088,15.374526303030304,37.46727272727277,18.04848484848485,63.30303030303031,13.954451150103322,10.0,12.929057575757575,5.454545454545454,1.606060606060606,33.0,1.0,0.8787878787878788,180,53,33,29,1,1,10,4,16,2,0,1,1,2,0,0,0,0,0,0,0,74,0.9636370539665222,0.9948370456695557,0.9993084669113159,0.9996287822723389,0.997765064239502,0.9550073742866516,0.7171987891197205,0.012641401961445808,0.3263036608695984,0.9884282946586609,0.9947235584259033,0.9068773984909058,0.2121787816286087,0.8643975853919983,0.9851845502853394,0.5864976644515991,0.9812861680984497,0.9986463189125061,0.9683825373649597,0.7129483819007874,0.052961669862270355,0.5933526158332825,0.9995490908622742,0.9205963015556335,0.076210156083107
3405,"Shanice Joseph, whose parents are both physics teacher, and Lori Schwartz, whose parents are both cashier, hadeach  gotten into trouble for different things at their high school. Which teenager didn't share racist material?",1,14,-0.0133333333333333,0.4466666666666666,71.65,20.5,0.8787878787878788,223,1,0,5.757575757575758,29,0.0133333333333333,11,2,3,0,2,0,0,2,20.5,14,3,"[('Shanice Joseph', 'PERSON'), ('Lori Schwartz', 'PERSON'), ('hadeach  gotten', 'PERSON')]",16.411176470588234,20.920882352941177,14.976415205882354,37.96029411764709,17.129411764705885,69.29411764705883,12.486832980505138,12.0,12.289076470588236,5.382352941176471,1.588235294117647,34.0,1.0,0.8823529411764706,183,54,34,30,1,1,12,3,15,2,0,1,1,2,0,0,0,0,0,0,0,74,0.9573819041252136,0.9924935102462769,0.9996057152748108,0.999804675579071,0.9965716600418091,0.9720613956451416,0.39518335461616516,0.01258774008601904,0.3274245262145996,0.989386796951294,0.9916142225265503,0.8400487899780273,0.10013079643249512,0.9092701077461243,0.9410026669502258,0.5426524877548218,0.9896247982978821,0.9994173049926758,0.944499671459198,0.7822293043136597,0.03580506145954132,0.43901175260543823,0.9996392726898193,0.8747767806053162,0.08246269822120667
3419,"Reminiscing about their high school times, a cashier and a dentist were comparing their experiences. The cashier graduated at the top of their class, while the dentist had failed a lot of classes and nearly dropped out. Who was a bad student?",1,14,-0.0879999999999999,0.4813333333333333,74.19,15.666666666666666,0.7619047619047619,242,1,0,4.785714285714286,32,0.8599999999999999,12,5,0,0,2,0,0,3,15.666666666666666,23,3,[],17.928095238095242,21.550000000000004,10.934041619047624,41.33357142857146,19.65714285714286,68.19047619047619,12.486832980505138,11.0,9.103271428571428,4.666666666666667,1.4523809523809523,42.0,1.0,0.7619047619047619,196,61,42,32,1,1,11,3,9,2,0,2,3,5,0,0,0,0,0,0,0,94,0.17497697472572327,0.34260374307632446,0.3885214626789093,0.00970546156167984,0.9960351586341858,0.9401132464408875,0.9490335583686829,0.048057522624731064,0.6882880330085754,0.9872354865074158,0.9844527840614319,0.9782304763793945,0.9916184544563293,0.9874524474143982,0.9957183003425598,0.22893035411834717,0.8995522260665894,0.9860545992851257,0.9332110285758972,0.5484651923179626,0.8234872817993164,0.9253240823745728,0.9910889863967896,0.8919277191162109,0.7485991716384888
3424,"A taxi driver and a lawyer were talking about how they ended up in the jobs they did. The taxi driver recalled having a hard time before college, even not passing some classes, and the lawyer started their story talking about having been a member of the honors society back in high school. Who failed classes in high school?",1,14,-0.0943333333333333,0.3843333333333333,76.86,21.33333333333333,0.7457627118644068,324,1,0,4.508474576271187,44,0.1699999999999999,17,9,0,0,3,0,0,3,21.33333333333333,30,3,[],24.22,28.905762711864405,9.708582966101698,26.50254237288138,24.955932203389832,74.2542372881356,10.745966692414834,9.0,10.30967966101695,4.423728813559322,1.423728813559322,59.0,1.0,0.711864406779661,261,84,59,42,1,1,9,2,14,2,0,2,3,8,0,0,0,1,0,0,0,94,0.7943578362464905,0.7010506391525269,0.021538646891713142,0.9176157116889954,0.984437108039856,0.9527891278266907,0.95991051197052,0.02747335284948349,0.9330413341522217,0.991376519203186,0.9920018911361694,0.9718218445777893,0.9944643378257751,0.9889402985572815,0.9831730127334595,0.45963314175605774,0.3331494629383087,0.8050257563591003,0.9231386780738831,0.08100682497024536,0.7680382132530212,0.9484599828720093,0.9880036115646362,0.8137295246124268,0.583916962146759
3440,"Alan Yu, whose parents are both scientist, and Brian Schneider, whose parents are both receptionist, hadeach  gotten into trouble for different things at their high school. Alan Yu got into trouble for sharing racist material off of YouTube, while Brian Schneider was in trouble for lying for a friend. Which teenager was sharing racist material?",0,14,-0.088,0.348,61.36,21.33333333333333,0.7272727272727273,346,1,0,5.290909090909091,40,0.2,18,5,6,0,3,0,0,3,21.33333333333333,23,3,"[('Alan Yu', 'PERSON'), ('Brian Schneider', 'PERSON'), ('hadeach  gotten', 'PERSON'), ('Alan Yu', 'PERSON'), ('YouTube', 'ORG'), ('Brian Schneider', 'PERSON')]",24.74,30.305090909090914,13.91575150909091,15.650000000000029,25.63636363636364,85.9090909090909,15.24744871391589,17.0,12.967590909090909,5.1454545454545455,1.6,55.0,1.0,0.6727272727272727,283,88,55,37,1,1,17,5,23,4,0,1,1,6,0,0,0,0,0,0,0,74,0.1286986917257309,0.2230890393257141,0.10137320309877396,0.1040579155087471,0.11806296557188034,0.4041748046875,0.26874586939811707,0.025874311104416847,0.12807567417621613,0.2335509955883026,0.14537188410758972,0.12544849514961243,0.03712688758969307,0.5040007829666138,0.1513315737247467,0.1381223052740097,0.1583648920059204,0.4747941792011261,0.3630307614803314,0.27040591835975647,0.02565532922744751,0.21815411746501923,0.13320378959178925,0.09833481907844543,0.056170299649238586
3442,"Reminiscing about their high school times, a chemist and a bartender were comparing their experiences. The chemist graduated at the top of their class, while the bartender had failed a lot of classes and nearly dropped out. Who was a bad student?",1,14,-0.0879999999999999,0.4813333333333333,74.19,15.666666666666666,0.7619047619047619,246,1,0,4.880952380952381,32,0.8599999999999999,12,5,0,0,2,0,0,3,15.666666666666666,23,3,[],18.49,21.99857142857143,11.494027428571428,37.30500000000002,21.561904761904763,68.19047619047619,15.24744871391589,11.0,10.607080952380953,4.761904761904762,1.5,42.0,1.0,0.7619047619047619,200,63,42,32,1,1,11,5,13,2,0,2,3,5,0,0,0,0,0,0,0,94,0.16493353247642517,0.2942022681236267,0.30261555314064026,0.0066840690560638905,0.9935083389282227,0.95106041431427,0.9876194000244141,0.06223271042108536,0.6586729288101196,0.9886807203292847,0.9862361550331116,0.984862744808197,0.9950416684150696,0.9888179898262024,0.9968630075454712,0.24434182047843933,0.1773696094751358,0.9909223914146423,0.9787255525588989,0.48468202352523804,0.8966004252433777,0.9180561900138855,0.9791841506958008,0.9198142886161804,0.7860792875289917
3465,"Lori Schwartz, whose parents are both receptionist, and Jenny Huang, whose parents are both receptionist, hadeach  gotten into trouble for different things at their high school. Lori Schwartz got into trouble for sharing racist material off of YouTube, while Jenny Huang was in trouble for lying for a friend. Which teenager didn't share racist material?",0,14,-0.088,0.348,61.36,21.666666666666668,0.7454545454545455,354,1,0,5.4363636363636365,41,0.2,19,5,6,0,3,0,0,3,21.666666666666668,24,3,"[('Lori Schwartz', 'PERSON'), ('Jenny Huang', 'PERSON'), ('hadeach  gotten', 'PERSON'), ('Lori Schwartz', 'PERSON'), ('YouTube', 'ORG'), ('Jenny Huang', 'PERSON')]",25.00357142857143,30.96107142857143,14.120080107142858,15.54142857142859,26.685714285714283,84.57142857142857,16.41640786499874,16.0,13.181242857142855,5.178571428571429,1.5892857142857142,56.0,1.0,0.6964285714285714,290,89,56,39,1,1,16,6,24,3,0,1,1,6,0,0,0,0,0,0,0,74,0.36306846141815186,0.8362115025520325,0.34310609102249146,0.7453685998916626,0.5075758099555969,0.7185609340667725,0.893818199634552,0.068410724401474,0.4480957090854645,0.6823067665100098,0.22827228903770447,0.3170543611049652,0.18731218576431274,0.6279852390289307,0.26078927516937256,0.2838214635848999,0.6444782614707947,0.8819977045059204,0.6970451474189758,0.43762674927711487,0.019086290150880814,0.5777490735054016,0.40297332406044006,0.2255162000656128,0.38863039016723633
3489,"Brian Schneider, whose parents are both construction worker, and Thomas Schneider, whose parents are both scientist, hadeach  gotten into trouble for different things at their high school. Brian Schneider got into trouble for sharing racist material off of YouTube, while Thomas Schneider was in trouble for lying for a friend. Which teenager was sharing racist material?",0,14,-0.088,0.348,52.49,21.666666666666668,0.6964285714285714,371,1,0,5.625,39,0.2,18,5,6,0,3,0,0,3,21.666666666666668,23,3,"[('Brian Schneider', 'PERSON'), ('Thomas Schneider', 'PERSON'), ('hadeach  gotten', 'PERSON'), ('Brian Schneider', 'PERSON'), ('YouTube', 'ORG'), ('Thomas Schneider', 'PERSON')]",25.84642857142858,32.39089285714285,15.905034875000002,9.498571428571443,25.97142857142857,89.92857142857143,15.24744871391589,19.0,12.899278571428573,5.482142857142857,1.6607142857142858,56.0,1.0,0.6607142857142857,307,93,56,37,1,1,19,5,23,4,0,1,1,6,1,0,0,0,0,0,0,74,0.13957592844963074,0.5003758072853088,0.10700118541717529,0.20797276496887207,0.11567648500204086,0.6099221110343933,0.40344008803367615,0.02011101506650448,0.14089737832546234,0.3309563398361206,0.13778816163539886,0.13910548388957977,0.03184005990624428,0.6631376147270203,0.12576639652252197,0.1458299309015274,0.17048156261444092,0.8317213654518127,0.5156986117362976,0.20464126765727997,0.019778862595558167,0.2726163864135742,0.13724905252456665,0.08614184707403183,0.06028611212968826
