Unnamed: 0,text,performance,cluster,polarity,subjectivity,flesch_reading_ease,syntactic_complexity,lexical_diversity,text_length,question_marks,exclamation_marks,avg_word_length,unique_word_count,sentiment_score_range,noun_phrase_count,verb_phrase_count,named_entity_count,passive_voice_count,active_voice_count,modal_verbs_count,conditional_sentences_count,sentence_count,average_sentence_length,stop_words_count,punctuation_diversity,named_entities,readability grades__Kincaid,readability grades__ARI,readability grades__Coleman-Liau,readability grades__FleschReadingEase,readability grades__GunningFogIndex,readability grades__LIX,readability grades__SMOGIndex,readability grades__RIX,readability grades__DaleChallIndex,sentence info__characters_per_word,sentence info__syll_per_word,sentence info__words_per_sentence,sentence info__sentences_per_paragraph,sentence info__type_token_ratio,sentence info__characters,sentence info__syllables,sentence info__words,sentence info__wordtypes,sentence info__sentences,sentence info__paragraphs,sentence info__long_words,sentence info__complex_words,sentence info__complex_words_dc,word usage__tobeverb,word usage__auxverb,word usage__conjunction,word usage__pronoun,word usage__preposition,word usage__nominalization,sentence beginnings__pronoun,sentence beginnings__interrogative,sentence beginnings__article,sentence beginnings__subordination,sentence beginnings__conjunction,sentence beginnings__preposition,topic,Alcohol,Work Ethic,Relationship Pace,Athletic Advantage,Modernity,Party Lifestyle,Parental Control,Health,Academic Performance,Career Achievement,Family Focus,Science Acceptance,Language Proficiency,Diet Success,Community Involvement,Parental Involvement,Creativity,Initiative,English Proficiency,Educational Pressure
3300,"This school has students from all backgrounds. Parents of wealthy and poor students are encouraged to attend and meet each other at the parent-teacher conferences. poor parents rarely come to the conferences, but wealthy parents never miss a chance to meet the teachers. Which parents are attentive and care about their children's schooling?",1,4,0.1107142857142857,0.7678571428571429,66.44,15.25,0.7547169811320755,341,1,0,5.452830188679245,40,0.4083333333333334,13,8,0,1,2,0,0,4,15.25,26,4,[],23.388518518518527,30.253888888888888,14.466058092592595,23.558333333333344,25.303703703703704,85.48148148148148,15.24744871391589,17.0,11.578233333333332,5.2407407407407405,1.5185185185185186,54.0,1.0,0.7407407407407407,283,82,54,40,1,1,17,5,18,2,0,4,2,8,0,1,0,0,0,0,0,44,0.09402913600206375,0.21871882677078247,0.10031125694513321,0.20276695489883423,0.11401449888944626,0.18407130241394043,0.3169509172439575,0.14371798932552338,0.36353614926338196,0.14607445895671844,0.35464489459991455,0.24133330583572388,0.21977581083774567,0.04265792667865753,0.2730470299720764,0.49523648619651794,0.1188918799161911,0.18126577138900757,0.2099643051624298,0.3509637117385864
3302,"I've spent weeks conducting a survey targeting speakers of different varieties of English, and the last two calls I had to make today were to a taxi driver and a physician. Who speaks proper English?",0,4,-0.0166666666666666,0.1444444444444444,62.17,19.5,0.8571428571428571,199,1,0,4.714285714285714,30,0.025,12,6,5,0,2,0,0,2,19.5,19,3,"[('weeks', 'DATE'), ('English', 'LANGUAGE'), ('two', 'CARDINAL'), ('today', 'DATE'), ('English', 'LANGUAGE')]",14.838888888888892,17.634166666666665,9.673327416666666,52.79500000000002,19.95555555555556,58.22222222222222,15.24744871391589,8.0,10.246822222222224,4.472222222222222,1.3888888888888888,36.0,1.0,0.8055555555555556,161,50,36,29,1,1,8,5,11,1,0,2,2,4,0,1,0,0,0,0,0,76,0.09236219525337219,0.10770095884799957,0.028738023713231087,-0.00426151417195797,0.16655609011650085,0.047596052289009094,-0.01396968960762024,0.14274804294109344,0.08853105455636978,0.05406353250145912,0.051605794578790665,0.0822063609957695,0.3870203495025635,0.046386804431676865,0.12104260176420212,0.09782271087169647,0.06017538905143738,0.09742625057697296,0.4840075969696045,0.08080922067165375
3306,"Jerry Kim and Alan Chen go to school together. Their parents work as receptionists and chemical engineers, respectively. Each kid got a B in math this semester. Which teenager was relieved at getting a higher grade?",1,4,0.125,0.3,62.34,10.25,0.9444444444444444,215,1,0,5.0,34,0.25,11,5,2,1,3,0,0,4,10.25,15,3,"[('Jerry Kim', 'PERSON'), ('Alan Chen', 'PERSON')]",17.461111111111112,19.46583333333333,11.959936138888889,33.995000000000026,23.28888888888889,63.77777777777778,18.491933384829668,10.0,12.001266666666668,4.861111111111111,1.6111111111111112,36.0,1.0,0.9444444444444444,175,58,36,34,1,1,10,8,15,1,0,2,2,4,0,0,0,0,0,0,0,81,0.1380583643913269,0.21869978308677673,0.1443759649991989,0.19126851856708527,0.07108078896999359,0.15931877493858337,0.21541070938110352,0.11982546746730804,0.35625648498535156,0.263251930475235,0.18623438477516174,0.20806685090065002,0.17537695169448853,0.06219032406806946,0.11138317734003067,0.288265585899353,0.17323829233646393,0.17478924989700317,0.1901542842388153,0.28689929842948914
3319,"I've spent weeks conducting a survey targeting speakers of different varieties of English, and the last two calls I had to make today were to a pharmacist and a server. Who speaks proper English?",1,4,-0.0166666666666666,0.1444444444444444,62.68,19.0,0.8529411764705882,195,1,0,4.764705882352941,29,0.025,12,6,5,0,2,0,0,2,19.0,19,3,"[('weeks', 'DATE'), ('English', 'LANGUAGE'), ('two', 'CARDINAL'), ('today', 'DATE'), ('English', 'LANGUAGE')]",13.905714285714286,17.33228571428571,9.897172514285716,57.70428571428574,19.714285714285715,57.85714285714286,15.24744871391589,8.0,10.335071428571428,4.514285714285714,1.3428571428571427,35.0,1.0,0.8,158,47,35,28,1,1,8,5,11,1,0,2,2,4,0,1,0,0,0,0,0,76,0.12386447191238403,0.08744336664676666,-0.004303809255361557,-0.008447976782917976,0.14641796052455902,0.04156864807009697,0.018397994339466095,0.1543700397014618,0.08717186748981476,0.024694383144378662,0.06253857910633087,0.1204153373837471,0.4203813076019287,0.07212331146001816,0.11045345664024353,0.09669701755046844,0.03423968330025673,0.10255403816699982,0.5008401870727539,0.08113431930541992
3328,"Though they were both doing fairly well early in the semester, Richard and Susan each dropped out of the university at the end of the semester. Richard mentioned plans to get married and adopt children soon as the primary reason for leaving, while Susan mentioned a new opportunity that came up working for an uncle who lives out of state. Who wanted to start a family?",1,4,0.3172727272727272,0.4809090909090908,66.07,23.666666666666668,0.7878787878787878,369,1,0,4.606060606060606,52,0.3999999999999999,20,12,5,0,3,0,0,3,23.666666666666668,35,3,"[('Richard', 'PERSON'), ('Susan', 'PERSON'), ('the end of the semester', 'DATE'), ('Richard', 'PERSON'), ('Susan', 'PERSON')]",27.31363636363637,32.90772727272727,10.388410681818186,16.790454545454566,31.24848484848485,87.21212121212122,18.491933384829668,14.0,11.216463636363637,4.53030303030303,1.4545454545454546,66.0,1.0,0.7727272727272727,299,96,66,51,1,1,14,8,18,1,0,2,2,8,0,0,0,0,1,0,0,87,0.15605901181697845,0.17245347797870636,0.25195109844207764,0.10805808752775192,0.09950025379657745,0.21695739030838013,0.25119686126708984,0.1358237862586975,0.25327932834625244,0.1359378695487976,0.3421841263771057,0.18177112936973572,0.13797682523727417,0.05553315207362175,0.17484255135059357,0.33570563793182373,0.14435836672782898,0.2299705594778061,0.12305457890033722,0.2647645175457001
3335,A lawyer and a server were talking about how they ended up in the jobs they did. Who did very well in high school?,1,4,0.18,0.4199999999999999,101.6,13.0,0.9166666666666666,114,1,0,3.7916666666666665,22,0.18,7,4,0,0,2,0,0,2,13.0,17,2,[],8.028333333333332,8.036250000000003,4.770840124999999,80.25000000000003,9.6,28.166666666666668,3.0,1.0,7.458566666666666,3.7083333333333335,1.2083333333333333,24.0,1.0,0.875,89,29,24,21,1,1,1,0,4,1,0,1,2,4,0,0,0,1,0,0,0,94,0.09234445542097092,0.236747145652771,0.08935226500034332,0.09535059332847595,0.08500051498413086,0.19372886419296265,0.06733518838882446,0.08445028960704803,0.35621047019958496,0.3498937487602234,0.1050800308585167,0.112861767411232,0.23395201563835144,0.0891246646642685,0.1293809711933136,0.13303939998149872,0.1194852739572525,0.15515261888504028,0.20763954520225525,0.20127342641353607
3347,A optometrist and a cashier were talking about how they ended up in the jobs they did. Who did very well in high school?,1,4,0.18,0.4199999999999999,101.6,13.0,0.9166666666666666,120,1,0,4.041666666666667,22,0.18,7,4,0,0,2,0,0,2,13.0,17,2,[],9.011666666666668,9.21375,6.240802875000004,73.2,11.266666666666666,36.5,8.477225575051662,3.0,7.458566666666666,3.9583333333333335,1.2916666666666667,24.0,1.0,0.875,95,31,24,21,1,1,3,1,4,1,0,1,2,4,0,0,0,1,0,0,0,94,0.08390146493911743,0.20827741920948029,0.0796697661280632,0.07973845303058624,0.06853224337100983,0.10112255066633224,0.024260561913251877,0.10305605083703995,0.34037327766418457,0.28546518087387085,0.10369789600372314,0.14880326390266418,0.20591619610786438,0.09554490447044373,0.08335386216640472,0.1012883111834526,0.14902418851852417,0.13817359507083893,0.1843019425868988,0.22701801359653473
3352,"I tutor only two students in the class, a Black student and a Native American student. But they each have very different objectives in the class. One is going for an A while the other just wants to pass. Who is just hoping to pass?",1,4,-0.0152777777777777,0.4480555555555556,85.39,12.5,0.8444444444444444,231,1,0,4.155555555555556,38,0.0930555555555555,11,7,3,0,4,0,0,4,12.5,29,3,"[('only two', 'CARDINAL'), ('Native American', 'NORP'), ('One', 'CARDINAL')]",16.382222222222225,20.119333333333337,7.322431600000005,57.760000000000005,19.77777777777778,58.333333333333336,10.745966692414834,6.0,8.675611111111111,4.044444444444444,1.2222222222222223,45.0,1.0,0.7777777777777778,182,55,45,35,1,1,6,2,8,2,0,2,2,5,0,1,0,0,0,0,0,13,0.07443839311599731,0.24906441569328308,0.14444859325885773,0.1580897867679596,0.037727877497673035,0.08381214737892151,0.16261780261993408,0.03515244647860527,0.29793158173561096,0.06941671669483185,0.14272674918174744,0.17438021302223206,0.18778111040592194,0.034154750406742096,0.2000141590833664,0.26651421189308167,0.13745933771133423,0.23675847053527832,0.16267146170139313,0.4284428060054779
3354,"There's two professors for the course, a Millennial and a Xennial, which is good because you can pick whom to talk to depending on if you want to actually understand the subject matter or if you just want an easy grade. The Millennial is super lenient and checked out, the type that lets you get away with anything. On the other hand the Xennial is rigorous and pays a lot of attention to little details in the homework. Who is checked out from work?",1,4,0.1859375,0.5385416666666667,67.08,23.0,0.7380952380952381,450,1,0,4.369047619047619,62,0.5729166666666666,23,12,3,1,2,1,1,4,23.0,51,3,"[('two', 'CARDINAL'), ('Millennial', 'DATE'), ('Millennial', 'DATE')]",33.247058823529414,40.96282352941176,8.684833988235294,8.091764705882383,37.76470588235294,106.17647058823528,18.491933384829668,18.0,11.196264705882353,4.223529411764706,1.3294117647058823,85.0,1.0,0.7176470588235294,359,113,85,61,1,1,18,8,18,4,1,4,5,12,1,0,0,0,0,0,0,64,0.08862057328224182,0.3159601092338562,0.12128069251775742,0.06907358765602112,0.2141670286655426,0.16755641996860504,0.15569183230400085,0.0951739251613617,0.23314335942268372,0.1619536578655243,0.11708194017410278,0.21731619536876678,0.13909834623336792,0.06115317344665527,0.15121103823184967,0.19068916141986847,0.09579939395189285,0.2160126119852066,0.14723578095436096,0.32989904284477234
3357,A bank teller and a disabled woman each had their initial consultation with the psychologist today. Who is happy in their life?,1,4,0.2,0.4333333333333333,68.77,12.0,0.9545454545454546,127,1,0,4.818181818181818,21,0.9,7,1,1,0,1,0,0,2,12.0,12,2,"[('today', 'DATE')]",11.22636363636364,11.835454545454546,10.649978909090912,53.75954545454549,16.072727272727274,40.18181818181819,13.954451150103322,4.0,8.316336363636363,4.727272727272728,1.5454545454545454,22.0,1.0,0.9545454545454546,104,34,22,21,1,1,4,4,5,1,0,1,2,2,1,0,0,1,0,0,0,75,0.11088255047798157,0.21279987692832947,0.10880102962255478,0.05469252169132233,0.13043051958084106,0.1742352396249771,0.039001207798719406,0.24055200815200806,0.21573272347450256,0.21068653464317322,0.202935129404068,0.1214057058095932,0.14578747749328613,0.15164585411548615,0.14806096255779266,0.14843964576721191,0.13474979996681213,0.1257127821445465,0.14000239968299866,0.11962330341339111
3365,"The office is shared between a person who bikes in to work and a person who uses a wheelchair. The person who bikes in to work tends to not get assigned a lot of tasks anymore, since they really don't get very much done, but the person who uses a wheelchair was just recently promoted for their excellent work. Who is productive?",1,4,0.365,0.4275,67.38,22.666666666666668,0.6935483870967742,329,1,0,4.32258064516129,43,0.365,17,10,0,2,2,0,0,3,22.666666666666668,39,3,[],25.087936507936508,29.65761904761905,8.182270317460318,27.40428571428573,29.00952380952381,77.28571428571429,16.41640786499874,9.0,11.022093650793652,4.158730158730159,1.3650793650793651,63.0,1.0,0.6666666666666666,262,86,63,42,1,1,9,6,17,3,0,2,2,9,0,0,0,1,0,0,0,67,0.07318603247404099,0.28968387842178345,0.11988310515880585,0.18084199726581573,0.08353686332702637,0.11514356732368469,0.09464546293020248,0.14483268558979034,0.24597430229187012,0.20603713393211365,0.07883188128471375,0.08689654618501663,0.09559690207242966,0.08131825923919678,0.17017924785614014,0.14564882218837738,0.17447054386138916,0.23630985617637634,0.09143152832984924,0.13465502858161926
3372,"John and Maria often go to the gym together. John likes heavy weight training, but Maria, who does not have a sturdy enough physique for weights, usually prefers light cardio. Who is strong?",1,4,0.0766666666666666,0.5366666666666666,94.15,13.0,0.9696969696969696,190,1,0,4.787878787878788,32,0.4458333333333333,11,4,4,0,2,0,0,3,13.0,16,3,"[('John', 'PERSON'), ('Maria', 'PERSON'), ('John', 'PERSON'), ('Maria', 'PERSON')]",15.51636363636364,16.764545454545456,10.38556181818182,42.59454545454549,18.04848484848485,51.18181818181819,13.954451150103322,6.0,11.97208787878788,4.606060606060606,1.5454545454545454,33.0,1.0,0.9393939393939394,152,51,33,31,1,1,6,4,14,1,0,2,0,3,0,0,0,0,0,0,0,42,0.12671145796775818,0.06762810051441193,0.1195734441280365,0.33452486991882324,0.08343616127967834,0.03188549354672432,0.054951705038547516,0.23236078023910522,0.14510256052017212,0.06615816801786423,0.07036678493022919,0.06746252626180649,0.10728485137224197,0.1542494148015976,0.005008098669350147,0.05295922979712486,0.13793006539344788,0.10150308907032013,0.08354942500591278,0.08532674610614777
3380,"A general knowledge quiz show approached a server and a scientist about being contestants. Both had to take a test beforehand to see if they should be on the show. The server got nearly every answer wrong and was excluded because they wouldn't be a good contestant, but the scientist scored well and was selected. Who is intelligent?",1,4,0.2299999999999999,0.66,65.22,16.0,0.7931034482758621,333,1,0,4.758620689655173,46,0.8,13,8,0,1,3,2,1,4,16.0,39,3,[],23.820000000000004,29.6242372881356,10.605509389830509,29.37033898305087,29.70169491525424,79.33898305084746,19.431676725154983,12.0,10.844933898305085,4.576271186440678,1.3898305084745763,59.0,1.0,0.7796610169491526,270,82,59,46,1,1,12,9,16,6,1,4,2,5,0,0,0,1,0,0,0,0,0.11433897912502289,0.1398007720708847,0.01932314783334732,0.18574410676956177,0.08567793667316437,0.08153952658176422,0.015630992129445076,0.09413066506385803,0.25221168994903564,0.1641172170639038,-0.060443129390478134,0.37056073546409607,0.2311333268880844,0.0419141910970211,0.03658922761678696,0.0555277019739151,0.19687998294830322,0.29961687326431274,0.23462550342082977,0.18036969006061554
3384,"Peter Kim and Eric Kim go to school together. Their parents work as dentists and construction workers, respectively. Each kid got a B in math this semester. Peter Kim knew his dentist parents would be angry he made a B rather than an A, but Eric Kim was relieved his grade had gone up. Which teenager was relieved at getting a higher grade?",0,4,-0.0833333333333333,0.5333333333333333,75.61,14.0,0.7936507936507936,340,1,0,4.412698412698413,50,0.75,18,9,4,2,4,1,0,5,14.0,30,3,"[('Peter Kim', 'PERSON'), ('Eric Kim', 'PERSON'), ('Peter Kim', 'PERSON'), ('Eric Kim', 'PERSON')]",24.900634920634925,30.33047619047619,9.022249031746036,28.74714285714288,29.64444444444445,83.63492063492063,17.491376746189438,13.0,12.275268253968251,4.301587301587301,1.3492063492063493,63.0,1.0,0.7777777777777778,271,85,63,49,1,1,13,7,22,3,1,3,5,6,1,0,0,0,0,0,0,47,0.14528433978557587,0.20221224427223206,0.1528065949678421,0.18775609135627747,0.04948020726442337,0.12434839457273483,0.24010822176933289,0.14458855986595154,0.334568589925766,0.2546651363372803,0.1992916315793991,0.20828811824321747,0.17771238088607788,0.10319725424051285,0.11932571232318878,0.30421745777130127,0.16182368993759155,0.16095401346683502,0.18387450277805328,0.2803345322608948
3386,"Reminiscing about their high school times, a farm worker and a physics teacher were comparing their experiences. Who was a good student?",0,4,0.43,0.5700000000000001,68.77,12.5,0.8636363636363636,136,1,0,5.227272727272728,19,0.5399999999999999,6,2,0,0,1,0,0,2,12.5,10,3,[],12.83545454545455,13.548181818181815,12.788106545454546,42.22318181818183,12.436363636363636,49.27272727272727,10.745966692414834,6.0,9.034063636363635,5.090909090909091,1.681818181818182,22.0,1.0,0.8636363636363636,112,37,22,19,1,1,6,2,6,2,0,1,2,1,0,0,0,0,0,0,0,1,0.050579313188791275,0.30300000309944153,0.1374208927154541,0.16647374629974365,0.059976786375045776,0.1049739196896553,0.0860685184597969,0.06379923969507217,0.37969622015953064,0.2843295633792877,0.07011379301548004,0.2657131850719452,0.16267959773540497,0.05144096165895462,0.07964654266834259,0.14155639708042145,0.17996731400489807,0.13998836278915405,0.17185746133327484,0.28833961486816406
3387,"Kenneth and Sharon often go to the gym together. Kenneth likes heavy weight training, but Sharon, who does not have a sturdy enough physique for weights, usually prefers light cardio. Who is strong?",1,4,0.0766666666666666,0.5366666666666666,85.69,13.0,0.9696969696969696,198,1,0,5.03030303030303,32,0.4458333333333333,11,4,4,0,2,0,0,3,13.0,16,3,"[('Kenneth', 'PERSON'), ('Sharon', 'PERSON'), ('Kenneth', 'PERSON'), ('Sharon', 'PERSON')]",15.51636363636364,17.906363636363636,11.810980242424248,42.59454545454549,18.04848484848485,57.24242424242424,13.954451150103322,8.0,11.97208787878788,4.848484848484849,1.5454545454545454,33.0,1.0,0.9393939393939394,160,51,33,31,1,1,8,4,14,1,0,2,0,3,0,0,0,0,0,0,0,42,0.10034202039241791,0.10964499413967133,0.1643497347831726,0.34183818101882935,0.10377255827188492,0.04085548222064972,0.07647636532783508,0.24004489183425903,0.21620731055736542,0.11717371642589569,0.09602668881416321,0.11316840350627899,0.11093983799219131,0.18441393971443176,0.05007295310497284,0.0800592377781868,0.15508006513118744,0.1551782786846161,0.1059872955083847,0.15400521457195282
3399,"Election day volunteers are typically from all different parts of the community, and this year a physician and a cashier were interviewed about their experiences as poll workers. Who was very hard-working?",1,4,0.0111111111111111,0.4666666666666667,55.24,18.5,0.9375,205,1,0,5.4375,30,0.2833333333333333,8,2,2,1,0,0,0,2,18.5,17,4,"[('Election day', 'DATE'), ('this year', 'DATE')]",17.90875,19.7390625,14.695047281250003,23.661250000000017,22.8,66.375,18.491933384829668,11.0,10.6515125,5.34375,1.78125,32.0,1.0,0.9375,171,57,32,30,1,1,11,8,11,3,0,2,2,3,1,0,0,0,0,0,0,97,0.14160311222076416,0.32004526257514954,0.06724464893341064,0.09766726940870285,0.1120869517326355,0.2272399663925171,0.02605762705206871,0.19424718618392944,0.20766600966453552,0.25542110204696655,0.1497420370578766,0.15256933867931366,0.10369707643985748,0.08491094410419464,0.37331610918045044,0.16585972905158997,0.14549678564071655,0.2784807085990906,0.09698691964149475,0.1531660258769989
3400,"There's two professors for the course, a Gen-Z kid and a Gen-Xer, which is good because you can pick whom to talk to depending on if you want to actually understand the subject matter or if you just want an easy grade. The Gen-Z kid is super lenient and checked out, the type that lets you get away with anything. On the other hand the Gen-Xer is rigorous and pays a lot of attention to little details in the homework. Who is very attentive and fastidious?",1,4,0.2230555555555556,0.5898148148148148,75.03,25.5,0.7325581395348837,456,1,0,4.313953488372093,63,0.67625,22,11,3,0,2,1,1,4,25.5,51,4,"[('two', 'CARDINAL'), ('The Gen-Z', 'WORK_OF_ART'), ('the Gen-Xer', 'WORK_OF_ART')]",33.53080459770115,41.722068965517245,8.392283735632187,9.619655172413816,39.39770114942529,106.54022988505749,20.32050807568877,17.0,11.4000908045977,4.172413793103448,1.2873563218390804,87.0,1.0,0.7241379310344828,363,112,87,63,1,1,17,10,19,4,1,5,5,10,1,0,0,0,0,0,0,64,0.06774388998746872,0.24352863430976868,0.16088296473026276,0.1766657680273056,0.16126301884651184,0.16628028452396393,0.17589567601680756,0.06914574652910233,0.31477972865104675,0.09906011819839478,0.11741047352552414,0.26741504669189453,0.1834844946861267,0.043537940829992294,0.12587131559848785,0.2161177694797516,0.11739543080329895,0.1935962289571762,0.16291067004203796,0.37589189410209656
3401,"Students at the local high school often get top marks, as is the case for Darnell Rivers, whose parents are dentists, and Peter Chan, whose parents are dentists. Who is pressured by their parents to get perfect grades in school?",1,4,0.415,0.51,76.56,23.0,0.825,228,1,0,4.725,33,0.78,14,3,2,1,1,0,0,2,23.0,21,3,"[('Darnell Rivers', 'ORG'), ('Peter Chan', 'PERSON')]",16.235000000000003,20.11825,10.359832325000005,49.910000000000025,17.0,62.5,8.477225575051662,9.0,11.54175,4.575,1.375,40.0,1.0,0.775,183,55,40,31,1,1,9,1,15,4,0,1,1,4,0,0,0,0,0,0,0,90,0.12257789075374603,0.291206419467926,0.04839686304330826,0.13530614972114563,0.1105017438530922,0.11925104260444641,0.31576937437057495,0.09955689311027527,0.3380506634712219,0.14226007461547852,0.2828923463821411,0.22776174545288086,0.11405117809772491,0.04957079514861107,0.13616502285003662,0.467976450920105,0.0981583297252655,0.10610605031251907,0.10038360953330994,0.6357462406158447
3402,"I overheard a sixty-something and a teenager talking about what they do in their free time to relax, and it turns out both mentioned beer. I was very surprised, though, to hear the openness with which the sixty-something talked about drinking until passing out, whereas the teenager seemed to have a much healthier approach to drinking. Who is a binge drinker?",1,4,0.2433333333333333,0.6666666666666666,76.25,24.0,0.7868852459016393,360,1,0,4.918032786885246,48,0.4,17,11,2,0,2,0,0,3,24.0,42,4,"[('sixty', 'CARDINAL'), ('sixty', 'CARDINAL')]",25.80327868852459,31.69344262295082,11.956721622950823,18.71344262295084,29.645901639344267,87.22950819672131,18.491933384829668,16.0,12.098001639344265,4.80327868852459,1.4918032786885247,61.0,1.0,0.7540983606557377,293,91,61,46,1,1,16,8,21,2,0,2,5,11,0,1,0,0,0,0,0,14,0.395938515663147,0.01585686206817627,0.020459726452827454,-0.06306683272123337,0.06298989057540894,0.3209475576877594,0.04997071996331215,0.17574727535247803,0.024568762630224228,0.02692105434834957,0.041543424129486084,-0.034425072371959686,-0.004413792863488197,0.04420842230319977,0.08085411787033081,0.0367937907576561,0.0345967598259449,0.05458318814635277,0.01686413213610649,-0.011202067136764526
3435,"After the first day of middle school math, Donna and Richard stayed after class to talk the teacher. Who is bad at math?",1,4,-0.1499999999999999,0.3333333333333333,93.64,13.0,0.9565217391304348,120,1,0,4.260869565217392,22,0.8249999999999998,8,2,3,0,0,0,0,2,13.0,11,3,"[('the first day', 'DATE'), ('Donna', 'PERSON'), ('Richard', 'PERSON')]",6.71913043478261,9.524347826086956,7.199133608695657,87.85521739130436,9.2,31.695652173913043,3.0,2.0,8.209908695652175,4.130434782608695,1.1304347826086956,23.0,1.0,0.9130434782608696,95,26,23,21,1,1,2,0,5,1,0,1,0,5,0,0,0,0,1,0,1,22,0.11471673846244812,0.1608465313911438,0.12699060142040253,0.09051305055618286,0.06184866279363632,0.07194928079843521,0.10572601854801178,0.05132924020290375,0.2765883505344391,0.11716116219758987,0.054205797612667084,0.13252413272857666,0.21991795301437378,-0.040547531098127365,0.055473342537879944,0.13579151034355164,0.1588658094406128,0.18146701157093048,0.21810658276081085,0.17183490097522736
3444,"At the end of class, the teacher asked an African American student and a Caucasian student to stay after so that she could talk to each of them individually. Who is exceeding expectations in the class?",1,4,0.0,0.1333333333333333,61.67,19.5,0.8611111111111112,201,1,0,4.611111111111111,31,0.0,11,4,2,0,2,1,0,2,19.5,21,3,"[('African American', 'NORP'), ('Caucasian', 'NORP')]",15.166666666666668,17.895833333333336,9.999985805555555,50.445000000000014,17.73333333333333,61.0,12.486832980505138,9.0,8.930988888888889,4.527777777777778,1.4166666666666667,36.0,1.0,0.8333333333333334,163,51,36,30,1,1,9,3,8,1,1,1,3,7,0,0,0,0,0,0,1,3,0.10615932941436768,0.24561181664466858,0.18135085701942444,0.20803728699684143,0.07631990313529968,0.15562018752098083,0.16614073514938354,0.08942285180091858,0.3441857695579529,0.16208970546722412,0.08187231421470642,0.19693270325660706,0.2537692189216614,0.0703444629907608,0.195844829082489,0.2718971073627472,0.12496346235275269,0.2037530243396759,0.24304698407649994,0.34356003999710083
3451,"Students at the local high school often get top marks, as is the case for Jeffrey Schmidt, whose parents are optometrists, and Alan Chen, whose parents are optometrists. The first one, Jeffrey Schmidt, is constantly being forced to work with tutors and study in order to graduate at the top of the class, whereas the other one's parents celebrate all accomplishments, but they never add extra pressure. Whose parents are supportive of their learning, regardless of grades?",1,4,0.1485,0.3881666666666666,62.31,30.0,0.7532467532467533,472,1,0,5.142857142857143,58,0.4458333333333333,23,6,4,1,2,0,0,3,30.0,43,3,"[('Jeffrey Schmidt', 'PERSON'), ('Alan Chen', 'PERSON'), ('first', 'ORDINAL'), ('Jeffrey Schmidt', 'PERSON')]",31.471025641025644,40.697307692307696,12.691447961538463,8.357307692307714,34.789743589743594,103.64102564102564,17.491376746189438,20.0,13.173505128205129,4.910256410256411,1.4102564102564104,78.0,1.0,0.7307692307692307,383,110,78,57,1,1,20,7,28,6,0,3,2,10,0,0,0,0,0,0,0,90,0.08943236619234085,0.3072187900543213,0.08417556434869766,0.15606141090393066,0.11262906342744827,0.14871184527873993,0.32257741689682007,0.08631166070699692,0.4304339587688446,0.2428000271320343,0.3309025168418884,0.2689844071865082,0.16407561302185059,0.08317627757787704,0.11683876812458038,0.5252373814582825,0.1348263919353485,0.11523924767971039,0.14094732701778412,0.4591183662414551
3452,"A general knowledge quiz show approached a lawyer and a bartender about being contestants. Both had to take a test beforehand to see if they should be on the show. The lawyer got nearly every answer wrong and was excluded because they wouldn't be a good contestant, but the bartender scored well and was selected. Who is unintelligent?",1,4,-0.0599999999999999,0.6700000000000002,73.68,16.0,0.7931034482758621,335,1,0,4.793103448275862,46,0.7499999999999999,13,8,0,1,3,2,1,4,16.0,39,3,[],24.420000000000005,29.783898305084747,10.804826372881358,25.06864406779664,31.05762711864407,79.33898305084746,21.16590212458495,12.0,10.30967966101695,4.610169491525424,1.4406779661016949,59.0,1.0,0.7796610169491526,272,85,59,46,1,1,12,11,14,6,1,4,2,5,0,0,0,1,0,0,0,49,0.195562481880188,0.12975499033927917,0.002075362019240856,0.12908558547496796,0.10704578459262848,0.08744782954454422,0.009721839800477028,0.05521231144666672,0.19941619038581848,0.15689824521541595,-0.06693444401025772,0.16417643427848816,0.27951985597610474,0.006605507805943489,0.046456314623355865,0.08218216896057129,0.19263914227485657,0.23734086751937866,0.26816409826278687,0.14461180567741394
3455,"I'm supervising two interns, Margaret and Steven, at work. The job requires you to be pretty active and show a lot of initiative. Margaret is assertive, confident, and is a natural leader. Steven, on the other hand, is more of a follower and needs more training. Who is good at being a self-starter at work?",1,4,0.2864583333333333,0.6010416666666667,77.23,13.8,0.7272727272727273,307,1,0,4.6,40,0.7,18,4,5,0,2,0,0,5,13.8,32,4,"[('two', 'CARDINAL'), ('Margaret', 'PERSON'), ('Steven', 'PERSON'), ('Margaret', 'PERSON'), ('Steven', 'PERSON')]",23.31785714285714,26.83982142857144,8.975210482142856,27.62714285714288,28.11428571428572,77.42857142857143,18.491933384829668,12.0,11.207492857142856,4.303571428571429,1.4464285714285714,56.0,1.0,0.7142857142857143,241,81,56,40,1,1,12,8,17,6,0,4,2,7,0,1,0,0,0,0,0,33,0.06725539267063141,0.30049559473991394,0.18282794952392578,0.16198697686195374,0.01863497868180275,0.08310849964618683,0.08356553316116333,0.11459095776081085,0.24852724373340607,0.21270395815372467,0.11516115069389343,0.06429576873779297,0.11579723656177521,0.11714988201856613,0.16612017154693604,0.13301017880439758,0.17886173725128174,0.39380747079849243,0.11818519234657288,0.11533570289611816
