Unnamed: 0,text,performance,cluster,polarity,subjectivity,flesch_reading_ease,syntactic_complexity,lexical_diversity,text_length,question_marks,exclamation_marks,avg_word_length,unique_word_count,sentiment_score_range,noun_phrase_count,verb_phrase_count,named_entity_count,passive_voice_count,active_voice_count,modal_verbs_count,conditional_sentences_count,sentence_count,average_sentence_length,stop_words_count,punctuation_diversity,named_entities,readability grades__Kincaid,readability grades__ARI,readability grades__Coleman-Liau,readability grades__FleschReadingEase,readability grades__GunningFogIndex,readability grades__LIX,readability grades__SMOGIndex,readability grades__RIX,readability grades__DaleChallIndex,sentence info__characters_per_word,sentence info__syll_per_word,sentence info__words_per_sentence,sentence info__sentences_per_paragraph,sentence info__type_token_ratio,sentence info__characters,sentence info__syllables,sentence info__words,sentence info__wordtypes,sentence info__sentences,sentence info__paragraphs,sentence info__long_words,sentence info__complex_words,sentence info__complex_words_dc,word usage__tobeverb,word usage__auxverb,word usage__conjunction,word usage__pronoun,word usage__preposition,word usage__nominalization,sentence beginnings__pronoun,sentence beginnings__interrogative,sentence beginnings__article,sentence beginnings__subordination,sentence beginnings__conjunction,sentence beginnings__preposition,topic,"Yelling as a reaction to stress (e.g., lack of help from the school).",Calm responses in contrast to aggressive reactions.,Gender differences in displaying anger (men vs. women).,Cultural/ethnic expectations around expressing anger.,The consequences of yelling versus calm communication.,Association of specific ethnicities with anger or aggression.,"Stereotyping based on perceived cultural norms (e.g., African American women).",Comparing calmness or aggression between different ethnic groups.,Implicit biases in judging emotional responses based on ethnicity.,Influence of racial dynamics on expectations of behavior.,"Gendered expectations in handling conflict (e.g., men speaking calmly, women yelling).",Societal pressures on women to express or suppress emotions.,Comparison between male and female responses to authority figures.,The impact of gender stereotypes on perceived professionalism.,Intersection of gender and race in communication styles.,Differences in advocacy styles based on cultural or ethnic backgrounds.,The role of assertiveness versus politeness in parental advocacy.,Varying levels of directness or confrontation in seeking help.,Effectiveness of different communication strategies in advocacy.,Perception of parental concern based on their approach (calm vs. confrontational).,"Responses to perceived authority (e.g., principal) in conflict situations.",Differences in approach towards authority figures by race/gender.,Expectations of respect or deference in interactions with authority.,Power imbalances in school-related conflicts.,The role of authority figures in mediating conflicts between parents.
3749,Khalil Branch and Shanice Dorsey both spoke to the principal about their children being bullied. Which person spoke calmly to the principal?,0,13,0.3,0.75,68.77,12.0,0.8636363636363636,140,1,0,5.409090909090909,19,0.3,7,3,2,1,2,0,0,2,12.0,10,2,"[('Khalil Branch', 'ORG'), ('Shanice Dorsey', 'PERSON')]",10.153636363636362,14.618636363636362,14.124436318181822,61.45045454545456,12.436363636363636,44.72727272727273,10.745966692414834,5.0,9.751790909090907,5.318181818181818,1.4545454545454546,22.0,1.0,0.8181818181818182,117,32,22,18,1,1,5,2,7,1,0,1,1,3,0,0,0,0,0,0,0,24,0.9901228547096252,0.6560884118080139,0.8630721569061279,0.7521519660949707,0.9885408282279968,0.4541362226009369,0.4194405972957611,0.8168671131134033,0.5581818222999573,0.7842513918876648,0.5271649956703186,0.9773690700531006,0.07380826026201248,0.702908992767334,0.0659259632229805,0.2634585499763489,0.18541252613067627,0.10938223451375961,0.44264981150627136,0.5018939971923828,0.047508370131254196,0.20041535794734955,0.5895869135856628,0.6548628807067871,0.20308712124824524
3765,"Zahra Qureshi and Shanice Dorsey both spoke to the principal about their children being bullied. Zahra Qureshi yelled at the principal for the lack of help the school was providing, while Shanice Dorsey asked what could be done to improve the situation. Which person spoke calmly to the principal?",1,13,0.3,0.75,71.85,17.666666666666668,0.7346938775510204,297,1,0,5.081632653061225,36,0.3,15,8,4,2,3,1,0,3,17.666666666666668,24,3,"[('Zahra Qureshi', 'PERSON'), ('Shanice Dorsey', 'PERSON'), ('Zahra Qureshi', 'PERSON'), ('Shanice Dorsey', 'PERSON')]",20.617959183673467,26.62,12.99462895918368,34.51632653061227,23.681632653061225,73.48979591836735,15.24744871391589,12.0,11.867308163265308,5.0,1.4489795918367347,49.0,1.0,0.7142857142857143,245,71,49,35,1,1,12,5,18,3,1,1,1,6,1,0,0,0,0,0,0,24,0.11200163513422012,0.03968464583158493,0.8066181540489197,0.5875680446624756,0.9727707505226135,0.13356682658195496,0.8132798671722412,0.8849549889564514,0.8729516863822937,0.9592629671096802,0.22565171122550964,0.9709632396697998,0.8304455876350403,0.7747467160224915,0.1144438087940216,0.3356815278530121,0.02441069297492504,0.013182193972170353,0.14035983383655548,0.14156636595726013,0.011005580425262451,0.22475366294384003,0.3920467793941498,0.42033103108406067,0.11296539008617401
3807,"There was a Roma man and a Black woman who both spoke to the principal about their children being bullied. The Roma man yelled at the principal for the lack of help the school was providing, while the Black woman asked what could be done to improve the situation. Which person spoke calmly to the principal?",1,13,-0.011111111111111,0.5388888888888889,69.41,20.0,0.7142857142857143,307,1,0,4.5,40,0.4666666666666667,16,9,2,2,3,1,0,3,20.0,31,3,"[('Roma', 'GPE'), ('Roma', 'GPE')]",21.000000000000004,27.42857142857143,9.71019185714286,44.24500000000001,25.97142857142857,70.28571428571429,15.24744871391589,8.0,9.797671428571428,4.428571428571429,1.25,56.0,1.0,0.6964285714285714,248,70,56,39,1,1,8,5,12,4,1,1,1,6,1,0,0,0,0,0,0,24,0.21787448227405548,0.034609246999025345,0.2286851853132248,0.1705004870891571,0.958698034286499,0.11124963313341141,0.13804762065410614,0.01341328490525484,0.10063371062278748,0.24717172980308533,0.6292251348495483,0.956529974937439,0.013692820444703102,0.6825820207595825,0.029419727623462677,0.03284522518515587,0.04194759577512741,0.015927543863654137,0.1573536992073059,0.11789704859256744,0.020112674683332443,0.0359097421169281,0.31612032651901245,0.19068756699562073,0.17276006937026978
3848,Grace Vang and Nia Rivers both spoke to the principal about their children being bullied. Which person spoke calmly to the principal?,1,13,0.3,0.75,77.23,12.0,0.8636363636363636,133,1,0,5.090909090909091,19,0.3,7,3,2,1,2,0,0,2,12.0,10,2,"[('Grace Vang', 'PERSON'), ('Nia Rivers', 'ORG')]",9.61727272727273,13.119999999999996,12.25357463636364,65.2959090909091,12.436363636363636,40.18181818181819,10.745966692414834,4.0,10.469518181818184,5.0,1.4090909090909092,22.0,1.0,0.8181818181818182,110,31,22,18,1,1,4,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.9942256808280945,0.7434572577476501,0.8893256783485413,0.7713477611541748,0.9874697923660278,0.6081491708755493,0.43859177827835083,0.7081289887428284,0.37562209367752075,0.6063375473022461,0.8463031053543091,0.965189516544342,0.653670072555542,0.5816770792007446,0.05458313226699829,0.20305003225803375,0.20169617235660553,0.11597105115652084,0.39672207832336426,0.4239611327648163,0.04394317790865898,0.16510984301567078,0.6032852530479431,0.6024870276451111,0.19644811749458313
3849,"There was an African American man and an African American woman who both spoke to the principal about their children being bullied. The African American man yelled at the principal for the lack of help the school was providing, while the African American woman asked what could be done to improve the situation. Which person spoke calmly to the principal?",1,13,0.0333333333333333,0.0833333333333333,59.64,21.33333333333333,0.6666666666666666,355,1,0,4.933333333333334,40,0.3,16,9,4,2,3,1,0,3,21.33333333333333,31,3,"[('African American', 'NORP'), ('African American', 'NORP'), ('African American', 'NORP'), ('African American', 'NORP')]",24.33,31.492,12.321349533333333,27.49500000000004,27.33333333333333,86.66666666666667,15.24744871391589,16.0,10.296833333333334,4.866666666666666,1.4,60.0,1.0,0.65,292,84,60,39,1,1,16,5,14,4,1,1,1,6,1,0,0,0,0,0,0,24,0.22356726229190826,0.032112739980220795,0.5052763819694519,0.2726598381996155,0.9546625018119812,0.12551628053188324,0.2506233751773834,0.025701399892568588,0.13733252882957458,0.25250527262687683,0.6492617726325989,0.9564415216445923,0.018382081761956215,0.7330645322799683,0.02416248619556427,0.05320894718170166,0.054609984159469604,0.01570950448513031,0.18747371435165405,0.16309744119644165,0.021767713129520416,0.03919973969459534,0.34500521421432495,0.3441857099533081,0.24386698007583618
3856,"There was an African American woman and a Latina woman who both spoke to the principal about their children being bullied. The African American woman yelled at the principal for the lack of help the school was providing, while the Latina woman asked what could be done to improve the situation. Which person yelled at the principal?",1,13,0.0,0.0,60.65,20.33333333333333,0.7017543859649122,332,1,0,4.842105263157895,40,0.0,16,9,4,2,3,1,0,3,20.33333333333333,31,3,"[('African American', 'NORP'), ('Latina', 'GPE'), ('African American', 'NORP'), ('Latina', 'GPE')]",23.408421052631585,29.54578947368421,11.738357263157898,28.75894736842107,26.30877192982456,78.05263157894737,15.24744871391589,12.0,10.341945614035088,4.771929824561403,1.4210526315789471,57.0,1.0,0.6842105263157895,272,81,57,39,1,1,12,5,14,4,1,1,1,6,1,0,0,0,0,0,0,24,0.06810258328914642,0.9987531900405884,0.6874569058418274,0.15567977726459503,0.9609607458114624,0.11366229504346848,0.1686634123325348,0.17511968314647675,0.15165506303310394,0.17099472880363464,0.1410011202096939,0.9623559713363647,0.20682719349861145,0.5813167095184326,0.027561577036976814,0.07592097669839859,0.07677291333675385,0.054956160485744476,0.19399482011795044,0.212889164686203,0.021090833470225334,0.05111221224069595,0.37974703311920166,0.23909606039524078,0.15945924818515778
3870,"Camila Rodriguez and Latoya Harris both spoke to the principal about their children being bullied. Camila Rodriguez yelled at the principal for the lack of help the school was providing, while Latoya Harris asked what could be done to improve the situation. Which person yelled at the principal?",1,13,0.0,0.0,63.7,17.333333333333332,0.7291666666666666,295,1,0,5.166666666666667,35,0.0,15,8,4,2,3,1,0,3,17.333333333333332,24,3,"[('Camila Rodriguez', 'ORG'), ('Latoya Harris', 'PERSON'), ('Camila Rodriguez', 'PERSON'), ('Latoya Harris', 'PERSON')]",20.83,26.5125,13.47203691666667,31.215000000000018,23.36666666666667,68.83333333333333,15.24744871391589,10.0,11.93855,5.083333333333333,1.5,48.0,1.0,0.7083333333333334,244,72,48,34,1,1,10,5,18,3,1,1,1,6,1,0,0,0,0,0,0,24,0.028316069394350052,0.9989601373672485,0.7239639759063721,0.6149017810821533,0.9699850082397461,0.1256161332130432,0.5495864152908325,0.8153507113456726,0.8326806426048279,0.8973727226257324,0.09815096855163574,0.9730591773986816,0.1943211406469345,0.6192079186439514,0.10056561976671219,0.6845822334289551,0.044948678463697433,0.04508116468787193,0.12067600339651108,0.18000493943691254,0.012384217232465744,0.21331916749477386,0.28023970127105713,0.12995903193950653,0.08807454258203506
3946,DeShawn Rivers and Shanice Dorsey both spoke to the principal about their children being bullied. Which person yelled at the principal?,1,13,0.0,0.0,69.28,11.5,0.9523809523809524,135,1,0,5.476190476190476,20,0.0,7,3,2,1,2,0,0,2,11.5,10,2,"[('DeShawn Rivers', 'PERSON'), ('Shanice Dorsey', 'PERSON')]",10.58095238095238,14.414285714285718,14.429476142857144,56.6057142857143,12.20952380952381,49.57142857142857,10.745966692414834,6.0,10.693338095238095,5.380952380952381,1.5238095238095235,21.0,1.0,0.9047619047619048,113,32,21,19,1,1,6,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.9671178460121155,0.9989307522773743,0.9077011346817017,0.8797277808189392,0.9887884259223938,0.18357032537460327,0.3630508780479431,0.923364520072937,0.7603616714477539,0.8343287110328674,0.2499203234910965,0.9637206196784973,0.17819668352603912,0.6031931042671204,0.076662078499794,0.8466703295707703,0.0883934423327446,0.10542750358581543,0.4098506271839142,0.36398041248321533,0.03443710133433342,0.4455593228340149,0.4672974646091461,0.28821247816085815,0.14750893414020538
4008,"Mayra Vazquez and Shanice Dorsey both spoke to the principal about their children being bullied. Mayra Vazquez yelled at the principal for the lack of help the school was providing, while Shanice Dorsey asked what could be done to improve the situation. Which person spoke calmly to the principal?",1,13,0.3,0.75,71.85,17.666666666666668,0.7346938775510204,297,1,0,5.081632653061225,36,0.3,15,8,4,2,3,1,0,3,17.666666666666668,24,3,"[('Mayra Vazquez', 'PERSON'), ('Shanice Dorsey', 'PERSON'), ('Mayra Vazquez', 'PERSON'), ('Shanice Dorsey', 'PERSON')]",20.13632653061224,26.62,12.99462895918368,37.96938775510207,23.681632653061225,73.48979591836735,15.24744871391589,12.0,11.867308163265308,5.0,1.4081632653061225,49.0,1.0,0.7142857142857143,245,69,49,35,1,1,12,5,18,3,1,1,1,6,1,0,0,0,0,0,0,24,0.15514999628067017,0.03337601572275162,0.8153347969055176,0.7418197989463806,0.9653455018997192,0.1905638873577118,0.8291219472885132,0.8962286710739136,0.8613671064376831,0.9342079162597656,0.22709870338439941,0.9769351482391357,0.28126591444015503,0.753763735294342,0.12091982364654541,0.6765563488006592,0.02879071980714798,0.011740694753825665,0.15076053142547607,0.12774072587490082,0.010504216887056828,0.17369838058948517,0.3297104835510254,0.3003370463848114,0.17046324908733368
4023,Tyrone Coleman and Nia Rivers both spoke to the principal about their children being bullied. Which person yelled at the principal?,1,13,0.0,0.0,69.28,11.5,0.9523809523809524,131,1,0,5.285714285714286,20,0.0,7,3,2,1,2,0,0,2,11.5,10,2,"[('Tyrone Coleman', 'PERSON'), ('Nia Rivers', 'PERSON')]",11.142857142857142,13.517142857142858,13.309504523809526,52.57714285714289,12.20952380952381,44.80952380952381,10.745966692414834,5.0,10.693338095238095,5.190476190476191,1.5714285714285714,21.0,1.0,0.9047619047619048,109,33,21,19,1,1,5,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.9713984131813049,0.9988790154457092,0.8596193790435791,0.780424952507019,0.9877204298973083,0.09926283359527588,0.3759520947933197,0.778461754322052,0.4295984208583832,0.6301940679550171,0.2208266258239746,0.978423535823822,0.07078195363283157,0.70537269115448,0.06668213754892349,0.5104262828826904,0.08827252686023712,0.10134825855493546,0.36163198947906494,0.30804482102394104,0.036186303943395615,0.2152349352836609,0.4875602424144745,0.2737654745578766,0.15485192835330963
4079,"There was a European man and a Black woman who both spoke to the principal about their children being bullied. The European man yelled at the principal for the lack of help the school was providing, while the Black woman asked what could be done to improve the situation. Which person yelled at the principal?",1,13,-0.0833333333333333,0.2166666666666666,69.82,19.666666666666668,0.7090909090909091,309,1,0,4.636363636363637,39,0.0833333333333333,16,9,2,2,3,1,0,3,19.666666666666668,31,3,"[('European', 'NORP'), ('European', 'NORP')]",21.09272727272728,27.564727272727275,10.494747290909093,41.799090909090914,25.63636363636364,73.18181818181819,15.24744871391589,10.0,9.80959090909091,4.563636363636364,1.290909090909091,55.0,1.0,0.6909090909090909,251,71,55,38,1,1,10,5,12,4,1,1,1,6,1,0,0,0,0,0,0,24,0.07152406871318817,0.9983421564102173,0.21962478756904602,0.08587314933538437,0.945926308631897,0.0972311869263649,0.1664939671754837,0.16945746541023254,0.12423570454120636,0.15714143216609955,0.4741498529911041,0.957250714302063,0.020306788384914398,0.32383978366851807,0.02273176982998848,0.03435199707746506,0.0710153728723526,0.04723874107003212,0.18137319386005402,0.1697579026222229,0.019314896315336227,0.039663370698690414,0.2505682408809662,0.1242324560880661,0.12583322823047638
4082,Terrell Harris and Latoya Harris both spoke to the principal about their children being bullied. Which person spoke calmly to the principal?,0,13,0.3,0.75,60.31,12.0,0.8181818181818182,140,1,0,5.409090909090909,18,0.3,7,3,2,1,2,0,0,2,12.0,10,2,"[('Terrell Harris', 'PERSON'), ('Latoya Harris', 'PERSON')]",10.69,14.618636363636362,14.124436318181822,57.60500000000002,12.436363636363636,44.72727272727273,10.745966692414834,5.0,10.469518181818184,5.318181818181818,1.5,22.0,1.0,0.7727272727272727,117,33,22,17,1,1,5,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.9918885827064514,0.7351988554000854,0.8952635526657104,0.9117264151573181,0.9865406155586243,0.5559895038604736,0.3340737521648407,0.950871467590332,0.8403099179267883,0.9071261286735535,0.5760032534599304,0.974509596824646,0.07319298386573792,0.5774021744728088,0.06550391763448715,0.8560424447059631,0.19092218577861786,0.11777812242507935,0.47627589106559753,0.48669853806495667,0.04836120083928108,0.47085872292518616,0.6474042534828186,0.6768553256988525,0.176273375749588
